product_id,product_name,category,price,discount_percent,rating,reviews_count,orders_count,seller_rating,stock_quantity,date_added,final_price,discount_amount,estimated_revenue,review_per_order_ratio,popularity_segment
WB-100658,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,384000,66,4.1,422,3163,4.6,100,2025-09-27,130600,253400,413087800,0.1334,Top sotilgan (Bestseller)
WB-100659,Termo ichki kiyim,Sport va dam olish,609000,48,5.0,377,3454,4.4,250,2026-04-29,316700,292300,1093881800,0.1091,Top sotilgan (Bestseller)
WB-100660,Uy shippagi Soft,Kiyim va poyabzal,885000,33,4.2,4,622,4.3,250,2026-07-28,592900,292100,368783800,0.0064,Kam sotilgan
WB-100661,Lab bo'yog'i Matte,Go'zallik va parvarish,133000,5,4.0,221,1059,4.2,50,2026-03-13,126400,6600,133857600,0.2087,O'rtacha sotilgan
WB-100662,Jinsi shim Slim Fit,Kiyim va poyabzal,840000,42,4.8,141,1516,4.5,100,2026-01-26,487200,352800,738595200,0.093,Top sotilgan (Bestseller)
WB-100663,Yoga mat 6mm,Sport va dam olish,294000,10,4.2,201,1293,5.0,250,2026-01-26,264600,29400,342127800,0.1555,O'rtacha sotilgan
WB-100664,Shampun Sulfatsiz,Go'zallik va parvarish,55000,28,4.1,127,1422,4.8,250,2025-10-29,39600,15400,56311200,0.0893,O'rtacha sotilgan
WB-100665,Suv idishi Sport 750ml,Sport va dam olish,386000,37,4.7,166,1887,5.0,500,2026-03-19,243200,142800,458918400,0.088,Top sotilgan (Bestseller)
WB-100666,Krossovka Sport Run,Kiyim va poyabzal,494000,41,4.6,7,753,4.9,500,2025-10-12,291500,202500,219499500,0.0093,Kam sotilgan
WB-100667,Taktik ryukzak 40L,Sport va dam olish,521000,44,4.6,188,1687,4.5,25,2026-04-27,291800,229200,492266600,0.1114,Top sotilgan (Bestseller)
WB-100668,Bluetooth karnay Mini,Elektronika,1253000,27,4.5,32,707,4.8,25,2026-02-07,914700,338300,646692900,0.0453,Kam sotilgan
WB-100669,Plastilin to'plami,Bolalar tovarlari,447000,41,4.4,110,1527,5.0,500,2025-12-27,263700,183300,402669900,0.072,Top sotilgan (Bestseller)
WB-100670,Oshxona tarozisi Elektron,Uy-ro'zg'or buyumlari,401000,34,4.5,121,1561,4.9,500,2025-09-14,264700,136300,413196700,0.0775,Top sotilgan (Bestseller)
WB-100671,Termos 1L zanglamas,Uy-ro'zg'or buyumlari,467000,18,4.8,10,554,4.4,250,2026-08-15,382900,84100,212126600,0.0181,Kam sotilgan
WB-100672,Telefon g'ilofi Silikon,Elektronika,1305000,55,4.0,184,2130,4.7,0,2026-01-23,587200,717800,1250736000,0.0864,Top sotilgan (Bestseller)
WB-100673,Suv idishi Sport 750ml,Sport va dam olish,143000,27,4.6,130,1161,5.0,250,2026-08-15,104400,38600,121208400,0.112,O'rtacha sotilgan
WB-100674,Yostiq Ortopedik,Uy-ro'zg'or buyumlari,699000,28,4.8,39,815,4.1,250,2025-10-24,503300,195700,410189500,0.0479,Kam sotilgan
WB-100675,Soch maskasi Keratin,Go'zallik va parvarish,63000,24,3.8,322,2704,4.4,50,2026-03-05,47900,15100,129521600,0.1191,Top sotilgan (Bestseller)
WB-100676,Termo ichki kiyim,Sport va dam olish,533000,36,4.7,11,710,4.0,250,2025-10-20,341100,191900,242181000,0.0155,Kam sotilgan
WB-100677,Mexanik klaviatura RGB,Elektronika,1072000,40,4.5,92,1400,4.6,25,2026-08-04,643200,428800,900480000,0.0657,O'rtacha sotilgan
WB-100678,Idish yuvish geli 1L,Uy-ro'zg'or buyumlari,190000,20,4.8,74,824,4.4,50,2026-08-05,152000,38000,125248000,0.0898,Kam sotilgan
WB-100679,Erkaklar futbolkasi Basic,Kiyim va poyabzal,593000,18,5.0,15,579,4.3,500,2025-12-10,486300,106700,281567700,0.0259,Kam sotilgan
WB-100680,Bluetooth karnay Mini,Elektronika,343000,28,3.8,326,2005,4.0,500,2025-11-21,247000,96000,495235000,0.1626,Top sotilgan (Bestseller)
WB-100681,Powerbank 20000mAh,Elektronika,1785000,22,4.4,135,1565,4.4,100,2026-01-13,1392300,392700,2178949500,0.0863,Top sotilgan (Bestseller)
WB-100682,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,314000,52,4.9,104,1629,4.3,50,2026-07-23,150700,163300,245490300,0.0638,Top sotilgan (Bestseller)
WB-100683,Organayzer javon,Uy-ro'zg'or buyumlari,676000,41,5.0,26,883,5.0,0,2026-08-04,398800,277200,352140400,0.0294,Kam sotilgan
WB-100684,Mexanik klaviatura RGB,Elektronika,1249000,37,4.6,52,980,4.6,100,2026-07-20,786900,462100,771162000,0.0531,O'rtacha sotilgan
WB-100685,Uy shippagi Soft,Kiyim va poyabzal,278000,46,4.7,43,1071,5.0,500,2026-08-11,150100,127900,160757100,0.0401,O'rtacha sotilgan
WB-100686,Charm kamar,Kiyim va poyabzal,830000,27,4.3,127,1206,4.7,50,2026-07-16,605900,224100,730715400,0.1053,O'rtacha sotilgan
WB-100687,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,939000,12,4.6,11,379,5.0,250,2026-04-01,826300,112700,313167700,0.029,Kam sotilgan
WB-100688,Avtomobil ushlagichi,Elektronika,398000,36,4.4,97,1240,4.3,100,2026-06-17,254700,143300,315828000,0.0782,O'rtacha sotilgan
WB-100689,Termos 1L zanglamas,Uy-ro'zg'or buyumlari,725000,42,4.4,109,1165,4.4,0,2025-09-11,420500,304500,489882500,0.0936,O'rtacha sotilgan
WB-100690,Sviter Casual,Kiyim va poyabzal,289000,35,4.4,15,730,4.6,250,2025-08-22,187800,101200,137094000,0.0205,Kam sotilgan
WB-100691,Velosiped chirog'i LED,Sport va dam olish,442000,16,4.7,142,1279,4.6,100,2026-05-10,371300,70700,474892700,0.111,O'rtacha sotilgan
WB-100692,Bolalar kolyaskasi Yengil,Bolalar tovarlari,65000,53,5.0,29,979,4.5,25,2025-10-26,30600,34400,29957400,0.0296,O'rtacha sotilgan
WB-100693,Parfyum Elixir 50ml,Go'zallik va parvarish,187000,47,4.3,10,804,4.8,100,2025-12-04,99100,87900,79676400,0.0124,Kam sotilgan
WB-100694,Sport sumkasi Suv o'tkazmaydigan,Sport va dam olish,476000,15,4.3,85,769,4.4,500,2026-04-01,404600,71400,311137400,0.1105,Kam sotilgan
WB-100695,Qishki kurtka Oversize,Kiyim va poyabzal,171000,49,4.8,8,869,4.8,25,2025-11-04,87200,83800,75776800,0.0092,Kam sotilgan
WB-100696,Uy shippagi Soft,Kiyim va poyabzal,932000,41,5.0,183,1443,4.5,100,2026-04-29,549900,382100,793505700,0.1268,Top sotilgan (Bestseller)
WB-100697,Parfyum Elixir 50ml,Go'zallik va parvarish,259000,10,4.0,22,486,4.7,250,2026-08-04,233100,25900,113286600,0.0453,Kam sotilgan
WB-100698,Qo'l kremi Mini,Go'zallik va parvarish,228000,36,4.5,86,1036,4.8,250,2026-01-05,145900,82100,151152400,0.083,O'rtacha sotilgan
WB-100699,Sport sumkasi Suv o'tkazmaydigan,Sport va dam olish,454000,20,4.7,69,813,4.6,50,2026-05-15,363200,90800,295281600,0.0849,Kam sotilgan
WB-100700,Rivojlantiruvchi taxta Busyboard,Bolalar tovarlari,398000,45,4.7,176,2058,4.5,10,2025-10-08,218900,179100,450496200,0.0855,Top sotilgan (Bestseller)
WB-100701,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,699000,35,4.5,355,2983,4.5,50,2026-05-12,454400,244600,1355475200,0.119,Top sotilgan (Bestseller)
WB-100702,Shampun Sulfatsiz,Go'zallik va parvarish,197000,10,4.0,164,1421,4.2,10,2026-07-26,177300,19700,251943300,0.1154,O'rtacha sotilgan
WB-100703,Pampers to'plami XL,Bolalar tovarlari,425000,50,4.6,22,1006,4.1,10,2025-09-29,212500,212500,213775000,0.0219,O'rtacha sotilgan
WB-100704,Simsiz quloqchin TWS,Elektronika,807000,24,4.7,14,632,4.9,500,2025-10-21,613300,193700,387605600,0.0222,Kam sotilgan
WB-100705,Simsiz quloqchin TWS,Elektronika,1349000,25,4.4,43,833,4.2,0,2026-04-16,1011800,337200,842829400,0.0516,Kam sotilgan
WB-100706,Erkaklar futbolkasi Basic,Kiyim va poyabzal,608000,28,4.8,0,585,4.8,0,2026-03-30,437800,170200,256113000,0.0,Kam sotilgan
WB-100707,Lab bo'yog'i Matte,Go'zallik va parvarish,200000,36,4.5,176,1457,4.6,25,2026-03-29,128000,72000,186496000,0.1208,Top sotilgan (Bestseller)
WB-100708,Simsiz sichqoncha,Elektronika,1209000,27,4.6,164,1159,4.3,0,2025-11-27,882600,326400,1022933400,0.1415,O'rtacha sotilgan
WB-100709,Bluetooth karnay Mini,Elektronika,1630000,40,4.7,78,1222,4.9,100,2026-05-02,978000,652000,1195116000,0.0638,O'rtacha sotilgan
WB-100710,Mexanik klaviatura RGB,Elektronika,943000,60,4.2,59,1176,4.6,10,2026-02-14,377200,565800,443587200,0.0502,O'rtacha sotilgan
WB-100711,Klassik kostyum-shim,Kiyim va poyabzal,442000,33,4.5,78,1016,4.7,100,2025-11-08,296100,145900,300837600,0.0768,O'rtacha sotilgan
WB-100712,Smart soat Pro,Elektronika,1566000,46,4.5,206,1677,4.2,250,2026-05-06,845600,720400,1418071200,0.1228,Top sotilgan (Bestseller)
WB-100713,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,172000,37,4.6,557,4931,4.8,0,2025-09-17,108400,63600,534520400,0.113,Top sotilgan (Bestseller)
WB-100714,Termos 1L zanglamas,Uy-ro'zg'or buyumlari,190000,30,4.6,66,854,4.8,25,2026-08-21,133000,57000,113582000,0.0773,Kam sotilgan
WB-100715,Erkaklar futbolkasi Basic,Kiyim va poyabzal,60000,27,4.2,40,715,4.4,25,2026-04-30,43800,16200,31317000,0.0559,Kam sotilgan
WB-100716,Erkaklar futbolkasi Basic,Kiyim va poyabzal,668000,36,4.3,53,1031,4.3,100,2026-02-28,427500,240500,440752500,0.0514,O'rtacha sotilgan
WB-100717,Shampun Sulfatsiz,Go'zallik va parvarish,402000,51,4.9,15,974,4.4,10,2025-11-28,197000,205000,191878000,0.0154,O'rtacha sotilgan
WB-100718,Sviter Casual,Kiyim va poyabzal,611000,29,4.9,171,1609,4.7,50,2026-05-30,433800,177200,697984200,0.1063,Top sotilgan (Bestseller)
WB-100719,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,732000,47,4.3,151,1952,4.7,100,2025-09-02,388000,344000,757376000,0.0774,Top sotilgan (Bestseller)
WB-100720,Velosiped chirog'i LED,Sport va dam olish,68000,10,4.2,142,1284,4.8,500,2026-05-11,61200,6800,78580800,0.1106,O'rtacha sotilgan
WB-100721,Bokal to'plami (6 dona),Uy-ro'zg'or buyumlari,435000,19,4.8,27,540,4.5,0,2026-05-11,352400,82600,190296000,0.05,Kam sotilgan
WB-100722,Parfyum Elixir 50ml,Go'zallik va parvarish,387000,31,4.8,15,665,4.6,250,2025-11-05,267000,120000,177555000,0.0226,Kam sotilgan
WB-100723,Erkaklar futbolkasi Basic,Kiyim va poyabzal,632000,35,5.0,91,973,4.9,25,2026-02-04,410800,221200,399708400,0.0935,O'rtacha sotilgan
WB-100724,Lab bo'yog'i Matte,Go'zallik va parvarish,199000,24,4.3,7,566,4.4,25,2025-11-20,151200,47800,85579200,0.0124,Kam sotilgan
WB-100725,Idish yuvish geli 1L,Uy-ro'zg'or buyumlari,107000,34,4.2,127,1550,4.4,500,2026-04-05,70600,36400,109430000,0.0819,Top sotilgan (Bestseller)
WB-100726,Qo'l kremi Mini,Go'zallik va parvarish,91000,37,5.0,55,1120,4.7,10,2025-11-20,57300,33700,64176000,0.0491,O'rtacha sotilgan
WB-100727,Organayzer javon,Uy-ro'zg'or buyumlari,45000,39,4.7,60,1087,4.6,10,2026-04-11,27400,17600,29783800,0.0552,O'rtacha sotilgan
WB-100728,Sviter Casual,Kiyim va poyabzal,182000,35,4.4,12,711,4.6,500,2026-07-17,118300,63700,84111300,0.0169,Kam sotilgan
WB-100729,Organayzer javon,Uy-ro'zg'or buyumlari,133000,33,4.5,407,3830,4.9,25,2026-08-19,89100,43900,341253000,0.1063,Top sotilgan (Bestseller)
WB-100730,Oshxona tarozisi Elektron,Uy-ro'zg'or buyumlari,617000,28,4.9,33,775,4.9,0,2025-09-13,444200,172800,344255000,0.0426,Kam sotilgan
WB-100731,Qo'l kremi Mini,Go'zallik va parvarish,85000,37,4.5,66,940,4.5,250,2026-03-06,53600,31400,50384000,0.0702,O'rtacha sotilgan
WB-100732,Suv idishi Sport 750ml,Sport va dam olish,143000,40,4.6,374,2616,4.5,0,2025-09-13,85800,57200,224452800,0.143,Top sotilgan (Bestseller)
WB-100733,Tish tozalovchi kukun,Go'zallik va parvarish,102000,6,4.8,139,1181,5.0,25,2026-05-04,95900,6100,113257900,0.1177,O'rtacha sotilgan
WB-100734,Yumshoq ayiqcha Plush,Bolalar tovarlari,483000,61,3.8,180,1695,4.8,500,2026-04-23,188400,294600,319338000,0.1062,Top sotilgan (Bestseller)
WB-100735,USB Type-C kabel Tezkor,Elektronika,329000,31,4.7,175,1477,4.6,50,2026-06-26,227000,102000,335279000,0.1185,Top sotilgan (Bestseller)
WB-100736,Bolalar kolyaskasi Yengil,Bolalar tovarlari,258000,17,4.4,81,909,4.7,250,2026-03-25,214100,43900,194616900,0.0891,Kam sotilgan
WB-100737,Bolalar kolyaskasi Yengil,Bolalar tovarlari,435000,35,4.5,612,2792,4.4,0,2025-09-21,282800,152200,789577600,0.2192,Top sotilgan (Bestseller)
WB-100738,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,209000,53,5.0,428,4144,5.0,0,2025-10-31,98200,110800,406940800,0.1033,Top sotilgan (Bestseller)
WB-100739,Erkaklar futbolkasi Basic,Kiyim va poyabzal,680000,30,4.6,13,646,4.6,10,2025-09-06,476000,204000,307496000,0.0201,Kam sotilgan
WB-100740,Erkaklar futbolkasi Basic,Kiyim va poyabzal,567000,38,4.3,24,841,4.2,25,2026-04-19,351500,215500,295611500,0.0285,Kam sotilgan
WB-100741,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,236000,52,5.0,3,891,4.6,500,2026-03-26,113300,122700,100950300,0.0034,Kam sotilgan
WB-100742,Parfyum Elixir 50ml,Go'zallik va parvarish,416000,11,4.5,66,663,4.5,10,2025-12-08,370200,45800,245442600,0.0995,Kam sotilgan
WB-100743,Avtomobil ushlagichi,Elektronika,1121000,55,4.8,77,1381,4.7,0,2026-02-28,504400,616600,696576400,0.0558,O'rtacha sotilgan
WB-100744,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,383000,37,4.2,32,808,4.7,0,2026-01-27,241300,141700,194970400,0.0396,Kam sotilgan
WB-100745,Sport sumkasi Suv o'tkazmaydigan,Sport va dam olish,204000,54,4.4,99,1589,4.7,25,2025-08-26,93800,110200,149048200,0.0623,Top sotilgan (Bestseller)
WB-100746,Shaker Protein,Sport va dam olish,159000,35,3.9,437,3554,4.7,250,2026-05-06,103400,55600,367483600,0.123,Top sotilgan (Bestseller)
WB-100747,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,769000,5,4.6,4,307,4.5,250,2025-10-08,730600,38400,224294200,0.013,Kam sotilgan
WB-100748,Krossovka Sport Run,Kiyim va poyabzal,744000,55,5.0,87,1472,4.1,25,2026-04-08,334800,409200,492825600,0.0591,Top sotilgan (Bestseller)
WB-100749,Mexanik klaviatura RGB,Elektronika,149000,29,4.0,32,774,4.2,100,2026-07-09,105800,43200,81889200,0.0413,Kam sotilgan
WB-100750,Qishki kurtka Oversize,Kiyim va poyabzal,547000,60,4.4,10,967,5.0,10,2025-09-25,218800,328200,211579600,0.0103,O'rtacha sotilgan
WB-100751,Krossovka Sport Run,Kiyim va poyabzal,692000,5,4.8,460,3449,4.8,0,2026-06-09,657400,34600,2267372600,0.1334,Top sotilgan (Bestseller)
WB-100752,Mexanik klaviatura RGB,Elektronika,1554000,41,4.4,54,1130,4.5,250,2026-03-21,916900,637100,1036097000,0.0478,O'rtacha sotilgan
WB-100753,Konstruktor Lego mos keluvchi,Bolalar tovarlari,389000,19,4.0,33,714,4.6,25,2026-03-02,315100,73900,224981400,0.0462,Kam sotilgan
WB-100754,Uy shippagi Soft,Kiyim va poyabzal,838000,28,4.2,75,1001,4.5,10,2025-10-16,603400,234600,604003400,0.0749,O'rtacha sotilgan
WB-100755,Termos 1L zanglamas,Uy-ro'zg'or buyumlari,319000,47,4.6,111,1292,4.5,50,2025-09-10,169100,149900,218477200,0.0859,O'rtacha sotilgan
WB-100756,Jinsi shim Slim Fit,Kiyim va poyabzal,345000,54,4.6,57,1308,4.8,50,2025-12-09,158700,186300,207579600,0.0436,O'rtacha sotilgan
WB-100757,Termo ichki kiyim,Sport va dam olish,205000,30,4.4,8,619,5.0,500,2026-03-24,143500,61500,88826500,0.0129,Kam sotilgan
WB-100758,Simsiz quloqchin TWS,Elektronika,239000,46,4.3,167,1469,4.8,50,2026-05-23,129100,109900,189647900,0.1137,Top sotilgan (Bestseller)
WB-100759,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,687000,9,4.2,98,1073,5.0,100,2026-07-03,625200,61800,670839600,0.0913,O'rtacha sotilgan
WB-100760,Bolalar butilkasi Anti-kolik,Bolalar tovarlari,53000,62,4.0,83,1370,4.2,25,2026-05-15,20100,32900,27537000,0.0606,O'rtacha sotilgan
WB-100761,Gantellar to'plami 2x5kg,Sport va dam olish,427000,22,4.1,4,517,5.0,500,2025-11-15,333100,93900,172212700,0.0077,Kam sotilgan
WB-100762,Jinsi shim Slim Fit,Kiyim va poyabzal,925000,32,4.5,201,1350,4.4,500,2025-10-24,629000,296000,849150000,0.1489,O'rtacha sotilgan
WB-100763,Qo'l kremi Mini,Go'zallik va parvarish,174000,42,4.2,438,2936,4.5,25,2025-11-20,100900,73100,296242400,0.1492,Top sotilgan (Bestseller)
WB-100764,USB Type-C kabel Tezkor,Elektronika,1534000,28,4.2,39,834,4.4,0,2025-10-14,1104500,429500,921153000,0.0468,Kam sotilgan
WB-100765,Yoga mat 6mm,Sport va dam olish,343000,35,3.7,12,679,4.6,25,2026-03-25,223000,120000,151417000,0.0177,Kam sotilgan
WB-100766,Shampun Sulfatsiz,Go'zallik va parvarish,217000,27,4.5,411,3651,4.8,250,2026-03-12,158400,58600,578318400,0.1126,Top sotilgan (Bestseller)
WB-100767,Qishki kurtka Oversize,Kiyim va poyabzal,494000,28,4.2,279,2671,4.6,50,2025-09-07,355700,138300,950074700,0.1045,Top sotilgan (Bestseller)
WB-100768,Avtomobil ushlagichi,Elektronika,1490000,24,4.3,383,3564,5.0,10,2026-07-03,1132400,357600,4035873600,0.1075,Top sotilgan (Bestseller)
WB-100769,Masofadan boshqariladigan mashina,Bolalar tovarlari,283000,48,4.4,156,1626,4.7,10,2025-10-11,147200,135800,239347200,0.0959,Top sotilgan (Bestseller)
WB-100770,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,758000,46,4.1,36,994,4.5,0,2025-09-04,409300,348700,406844200,0.0362,O'rtacha sotilgan
WB-100771,Yuz kremi Namlantiruvchi,Go'zallik va parvarish,288000,5,4.2,101,637,3.9,250,2026-07-11,273600,14400,174283200,0.1586,Kam sotilgan
WB-100772,Termos 1L zanglamas,Uy-ro'zg'or buyumlari,244000,24,4.4,181,1791,4.2,25,2025-10-03,185400,58600,332051400,0.1011,Top sotilgan (Bestseller)
WB-100773,Tish tozalovchi kukun,Go'zallik va parvarish,393000,61,5.0,15,1043,4.8,0,2026-05-02,153300,239700,159891900,0.0144,O'rtacha sotilgan
WB-100774,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,497000,40,4.5,383,2174,4.4,25,2026-07-12,298200,198800,648286800,0.1762,Top sotilgan (Bestseller)
WB-100775,Erkaklar futbolkasi Basic,Kiyim va poyabzal,864000,23,4.1,231,1410,4.8,100,2026-06-25,665300,198700,938073000,0.1638,O'rtacha sotilgan
WB-100776,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,169000,38,4.5,86,1052,4.5,10,2025-09-06,104800,64200,110249600,0.0817,O'rtacha sotilgan
WB-100777,Yostiq Ortopedik,Uy-ro'zg'or buyumlari,223000,5,4.6,51,589,5.0,50,2026-04-02,211800,11200,124750200,0.0866,Kam sotilgan
WB-100778,Krossovka Sport Run,Kiyim va poyabzal,236000,48,4.0,392,2346,4.3,10,2025-12-05,122700,113300,287854200,0.1671,Top sotilgan (Bestseller)
WB-100779,Plastilin to'plami,Bolalar tovarlari,376000,33,4.8,13,711,4.8,250,2025-09-23,251900,124100,179100900,0.0183,Kam sotilgan
WB-100780,Velosiped chirog'i LED,Sport va dam olish,398000,27,5.0,124,1543,4.6,10,2026-02-03,290500,107500,448241500,0.0804,Top sotilgan (Bestseller)
WB-100781,Jinsi shim Slim Fit,Kiyim va poyabzal,645000,16,4.9,15,529,4.6,50,2026-06-08,541800,103200,286612200,0.0284,Kam sotilgan
WB-100782,Qo'l kremi Mini,Go'zallik va parvarish,146000,37,4.7,98,1375,4.4,250,2025-09-29,92000,54000,126500000,0.0713,O'rtacha sotilgan
WB-100783,Bokal to'plami (6 dona),Uy-ro'zg'or buyumlari,259000,30,4.7,194,1733,4.6,0,2026-04-10,181300,77700,314192900,0.1119,Top sotilgan (Bestseller)
WB-100784,Ring Light lampa,Elektronika,117000,61,4.6,102,1314,4.6,50,2025-09-09,45600,71400,59918400,0.0776,O'rtacha sotilgan
WB-100785,Erkaklar futbolkasi Basic,Kiyim va poyabzal,122000,57,4.9,154,1659,4.3,100,2026-01-29,52500,69500,87097500,0.0928,Top sotilgan (Bestseller)
WB-100786,Simsiz sichqoncha,Elektronika,929000,14,3.9,222,2099,4.7,500,2025-08-27,798900,130100,1676891100,0.1058,Top sotilgan (Bestseller)
WB-100787,Plastilin to'plami,Bolalar tovarlari,171000,55,4.8,200,2334,4.6,250,2025-09-17,76900,94100,179484600,0.0857,Top sotilgan (Bestseller)
WB-100788,Qishki kurtka Oversize,Kiyim va poyabzal,127000,25,4.9,200,1494,4.7,50,2025-10-22,95200,31800,142228800,0.1339,Top sotilgan (Bestseller)
WB-100789,Bokal to'plami (6 dona),Uy-ro'zg'or buyumlari,489000,26,4.1,33,696,4.6,500,2026-04-26,361900,127100,251882400,0.0474,Kam sotilgan
WB-100790,Smart soat Pro,Elektronika,687000,40,4.3,125,1618,4.5,50,2025-09-21,412200,274800,666939600,0.0773,Top sotilgan (Bestseller)
WB-100791,Qo'l kremi Mini,Go'zallik va parvarish,105000,43,4.6,107,1399,4.3,25,2026-08-19,59900,45100,83800100,0.0765,O'rtacha sotilgan
WB-100792,Lab bo'yog'i Matte,Go'zallik va parvarish,118000,8,5.0,242,1754,4.4,25,2026-03-26,108600,9400,190484400,0.138,Top sotilgan (Bestseller)
WB-100793,Yumshoq ayiqcha Plush,Bolalar tovarlari,127000,52,4.1,33,1088,4.7,250,2026-05-20,61000,66000,66368000,0.0303,O'rtacha sotilgan
WB-100794,Yoga mat 6mm,Sport va dam olish,256000,38,4.8,67,1015,4.7,0,2026-07-20,158700,97300,161080500,0.066,O'rtacha sotilgan
WB-100795,Jinsi shim Slim Fit,Kiyim va poyabzal,418000,19,4.3,81,879,4.3,0,2025-12-12,338600,79400,297629400,0.0922,Kam sotilgan
WB-100796,Yuz zardobi Hyaluron,Go'zallik va parvarish,53000,43,4.6,116,1522,4.7,250,2026-08-11,30200,22800,45964400,0.0762,Top sotilgan (Bestseller)
WB-100797,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,489000,31,4.2,0,613,4.4,250,2026-01-25,337400,151600,206826200,0.0,Kam sotilgan
WB-100798,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,208000,26,4.8,393,3103,4.6,25,2025-09-30,153900,54100,477551700,0.1267,Top sotilgan (Bestseller)
WB-100799,Klassik kostyum-shim,Kiyim va poyabzal,923000,19,4.3,34,596,4.3,25,2025-12-16,747600,175400,445569600,0.057,Kam sotilgan
WB-100800,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,149000,39,4.2,80,1063,4.5,25,2026-02-24,90900,58100,96626700,0.0753,O'rtacha sotilgan
WB-100801,Bluetooth karnay Mini,Elektronika,1613000,39,3.8,278,2411,4.8,250,2026-07-15,983900,629100,2372182900,0.1153,Top sotilgan (Bestseller)
WB-100802,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,243000,54,4.6,142,1656,4.7,50,2026-07-15,111800,131200,185140800,0.0857,Top sotilgan (Bestseller)
WB-100803,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,407000,5,4.8,89,701,4.1,50,2026-06-19,386600,20400,271006600,0.127,Kam sotilgan
WB-100804,Simsiz quloqchin TWS,Elektronika,1077000,26,4.5,15,591,4.4,25,2026-01-16,797000,280000,471027000,0.0254,Kam sotilgan
WB-100805,Gantellar to'plami 2x5kg,Sport va dam olish,294000,57,5.0,117,1687,4.8,500,2026-01-19,126400,167600,213236800,0.0694,Top sotilgan (Bestseller)
WB-100806,Ring Light lampa,Elektronika,292000,33,4.5,52,1013,4.6,25,2026-05-06,195600,96400,198142800,0.0513,O'rtacha sotilgan
WB-100807,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,695000,50,4.9,67,1356,4.7,25,2025-12-27,347500,347500,471210000,0.0494,O'rtacha sotilgan
WB-100808,Smart soat Pro,Elektronika,1616000,52,4.3,22,991,4.3,10,2026-08-06,775700,840300,768718700,0.0222,O'rtacha sotilgan
WB-100809,Telefon g'ilofi Silikon,Elektronika,598000,51,4.7,118,1523,5.0,50,2025-10-10,293000,305000,446239000,0.0775,Top sotilgan (Bestseller)
WB-100810,Bluetooth karnay Mini,Elektronika,886000,20,4.7,63,659,4.4,50,2025-10-06,708800,177200,467099200,0.0956,Kam sotilgan
WB-100811,Telefon g'ilofi Silikon,Elektronika,1078000,20,4.8,276,2574,4.8,10,2026-03-16,862400,215600,2219817600,0.1072,Top sotilgan (Bestseller)
WB-100812,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,361000,39,4.5,212,2055,4.7,25,2026-06-07,220200,140800,452511000,0.1032,Top sotilgan (Bestseller)
WB-100813,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,660000,34,4.4,27,744,4.3,10,2026-08-02,435600,224400,324086400,0.0363,Kam sotilgan
WB-100814,Yuz kremi Namlantiruvchi,Go'zallik va parvarish,367000,27,4.3,8,597,4.4,10,2025-12-04,267900,99100,159936300,0.0134,Kam sotilgan
WB-100815,Qo'l kremi Mini,Go'zallik va parvarish,49000,46,4.7,486,4298,4.3,500,2026-07-01,26500,22500,113897000,0.1131,Top sotilgan (Bestseller)
WB-100816,Qo'l kremi Mini,Go'zallik va parvarish,87000,43,4.5,163,1462,4.6,10,2026-04-22,49600,37400,72515200,0.1115,Top sotilgan (Bestseller)
WB-100817,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,499000,27,4.2,143,1093,4.7,0,2026-01-14,364300,134700,398179900,0.1308,O'rtacha sotilgan
WB-100818,Qishki kurtka Oversize,Kiyim va poyabzal,90000,22,4.1,70,1002,4.7,250,2026-04-13,70200,19800,70340400,0.0699,O'rtacha sotilgan
WB-100819,Avtomobil ushlagichi,Elektronika,443000,49,4.3,86,1195,4.9,100,2026-02-11,225900,217100,269950500,0.072,O'rtacha sotilgan
WB-100820,Qishki kurtka Oversize,Kiyim va poyabzal,882000,61,4.8,79,1582,4.5,250,2026-05-08,344000,538000,544208000,0.0499,Top sotilgan (Bestseller)
WB-100821,Klassik kostyum-shim,Kiyim va poyabzal,584000,17,4.3,212,1264,4.7,10,2025-10-10,484700,99300,612660800,0.1677,O'rtacha sotilgan
